"ShowId","Week","AirDate","PriorWeekMkt","Viewers"
874,1,2012-10-18,42,200000
875,1,2016-09-27,48,30000
876,1,2017-02-17,66,210000
877,1,2010-04-16,89,90000
878,1,2015-08-15,17,100000
879,1,2011-09-09,39,10000
880,1,2010-08-09,81,140000
881,1,2017-02-12,6,80000
882,1,2015-12-03,71,40000
883,1,2012-08-08,46,180000
884,1,2019-01-11,54,30000
885,1,2018-07-11,30,60000
886,1,2011-06-19,36,150000
887,1,2011-08-13,24,20000
888,1,2012-09-06,68,170000
889,1,2015-10-06,64,80000
890,1,2012-11-30,51,30000
891,1,2014-08-18,100,220000
892,1,2015-09-17,9,80000
893,1,2016-05-22,20,170000
894,1,2012-11-07,25,200000
895,1,2019-08-12,62,80000
896,1,2013-03-13,8,40000
897,1,2014-05-11,97,90000
898,1,2011-08-20,6,30000
899,1,2014-03-27,48,80000
900,1,2015-02-19,36,170000
901,1,2011-11-30,58,160000
902,1,2016-01-14,10,40000
903,1,2019-07-05,98,280000
904,1,2018-02-22,27,170000
905,1,2016-11-03,90,70000
906,1,2011-06-15,28,150000
907,1,2018-02-16,78,190000
908,1,2015-03-07,54,40000
909,1,2017-11-05,38,50000
910,1,2011-09-15,56,60000
911,1,2018-05-23,83,180000
912,1,2015-08-13,68,50000
913,1,2016-04-05,77,120000
914,1,2018-03-29,55,30000
915,1,2018-05-13,49,190000
916,1,2016-09-06,34,230000
917,1,2017-04-27,14,240000
918,1,2014-06-06,52,70000
919,1,2018-11-13,3,110000
920,1,2016-12-09,39,180000
921,1,2013-12-21,3,10000
922,1,2010-04-15,49,40000
923,1,2016-11-04,32,140000
924,1,2016-06-05,39,20000
925,1,2012-05-12,55,70000
926,1,2012-03-17,25,70000
927,1,2012-09-16,10,50000
928,1,2011-09-24,47,120000
929,1,2014-12-28,100,20000
930,1,2017-05-09,10,150000
931,1,2011-05-24,6,150000
932,1,2019-02-01,95,120000
933,1,2015-11-11,86,70000
934,1,2010-09-26,76,310000
935,1,2010-05-24,17,320000
936,1,2013-09-12,30,90000
937,1,2010-02-05,41,0
938,1,2017-01-02,57,150000
939,1,2014-07-06,25,50000
940,1,2010-10-12,19,180000
941,1,2018-11-08,48,80000
942,1,2018-07-31,80,360000
943,1,2014-01-03,66,200000
944,1,2010-11-14,74,520000
945,1,2016-09-08,7,250000
946,1,2015-10-31,38,300000
947,1,2018-05-26,37,150000
948,1,2011-06-13,15,270000
949,1,2015-12-25,40,120000
950,1,2015-12-02,50,140000
951,1,2017-01-10,76,80000
952,1,2015-12-16,6,70000
953,1,2010-02-18,76,0
954,1,2017-11-04,35,90000
955,1,2019-02-06,74,230000
956,1,2019-09-11,65,60000
957,1,2014-03-25,85,300000
958,1,2015-06-02,30,90000
959,1,2014-08-08,84,40000
960,1,2015-08-02,93,120000
961,1,2016-09-23,79,80000
962,1,2012-06-28,21,350000
963,1,2018-08-02,77,110000
964,1,2011-02-25,63,80000
965,1,2018-07-03,68,90000
966,1,2019-01-21,80,10000
967,1,2013-10-04,11,120000
968,1,2010-02-06,72,60000
969,1,2017-12-26,43,190000
970,1,2010-03-17,33,160000
971,1,2012-12-09,39,60000
972,1,2010-03-23,99,100000
973,1,2018-11-13,46,30000
974,1,2019-05-15,11,20000
975,1,2013-09-01,65,60000
976,1,2018-05-22,25,110000
977,1,2011-04-05,10,180000
978,1,2017-01-08,100,220000
979,1,2014-08-13,42,160000
980,1,2014-03-06,21,110000
981,1,2016-09-01,100,220000
982,1,2010-03-04,95,200000
983,1,2012-09-27,22,30000
984,1,2017-06-09,88,350000
985,1,2019-10-20,29,210000
986,1,2012-11-28,88,70000
987,1,2010-08-29,72,70000
988,1,2019-07-10,62,110000
989,1,2017-11-30,65,90000
990,1,2011-07-14,45,30000
991,1,2014-08-15,98,110000
992,1,2014-07-08,10,10000
993,1,2016-07-20,77,300000
994,1,2012-12-31,4,250000
995,1,2019-02-13,70,110000
996,1,2018-04-11,85,30000
997,1,2014-12-22,80,250000
998,1,2012-08-24,5,160000
999,1,2011-06-29,23,40000
1000,1,2011-06-23,58,40000
1001,1,2018-06-11,53,520000
1002,1,2015-03-22,9,270000
1003,1,2013-09-20,22,10000
1004,1,2014-05-19,3,240000
1005,1,2010-04-01,23,20000
1006,1,2016-09-24,53,90000
1007,1,2010-08-13,6,20000
1008,1,2013-06-28,61,50000
1009,1,2019-03-31,51,180000
1010,1,2014-07-21,11,110000
1011,1,2012-06-14,53,180000
1012,1,2010-04-10,30,70000
1013,1,2015-09-17,11,240000
1014,1,2012-09-16,37,50000
1015,1,2016-01-09,73,170000
1016,1,2010-02-12,41,330000
1017,1,2013-06-26,64,130000
1018,1,2010-08-07,10,160000
1019,1,2016-09-21,58,30000
1020,1,2010-10-26,74,130000
1021,1,2019-09-16,36,170000
1022,1,2017-11-25,23,100000
1023,1,2012-10-20,82,160000
1024,1,2015-09-11,7,50000
1025,1,2013-02-20,41,60000
1026,1,2014-11-18,49,180000
1027,1,2018-02-10,78,240000
1028,1,2013-06-29,34,70000
1029,1,2015-01-30,93,130000
1030,1,2012-09-02,54,320000
1031,1,2011-12-26,30,460000
1032,1,2015-06-11,60,20000
1033,1,2016-09-07,9,30000
1034,1,2015-06-09,21,30000
1035,1,2011-06-29,22,110000
1036,1,2014-07-13,32,570000
1037,1,2010-05-02,26,150000
1038,1,2019-09-13,100,10000
1039,1,2012-09-17,63,40000
1040,1,2016-04-04,82,80000
1041,1,2015-12-18,82,40000
1042,1,2017-08-02,2,120000
1043,1,2019-12-17,16,60000
1044,1,2014-10-15,62,440000
1045,1,2010-05-11,27,50000
1046,1,2012-02-06,52,10000
1047,1,2019-02-14,83,290000
1048,1,2011-09-20,37,70000
1049,1,2012-11-03,77,90000
1050,1,2018-01-15,74,140000
1051,1,2013-01-30,74,130000
1052,1,2019-11-17,42,60000
1053,1,2018-04-02,9,60000
1054,1,2015-11-20,92,20000
1055,1,2018-08-27,83,40000
1056,1,2011-04-22,25,210000
1057,1,2017-09-15,97,160000
1058,1,2014-03-12,95,90000
1059,1,2015-11-10,63,0
1060,1,2010-11-07,74,300000
1061,1,2016-07-02,15,30000
1062,1,2011-08-31,95,100000
1063,1,2018-02-16,97,180000
1064,1,2017-04-19,98,70000
1065,1,2019-11-26,18,100000
1066,1,2019-11-13,45,170000
1067,1,2015-10-20,77,50000
1068,1,2012-11-18,62,270000
1069,1,2018-06-22,5,160000
1070,1,2012-01-31,86,30000
1071,1,2013-08-10,2,10000
1072,1,2013-09-10,45,120000
1073,1,2012-06-06,7,110000
1074,1,2018-06-15,98,40000
1075,1,2012-10-12,55,230000
1076,1,2018-11-21,11,170000
1077,1,2018-10-13,61,0
1078,1,2012-07-02,83,90000
1079,1,2010-03-19,65,260000
1080,1,2015-06-26,16,130000
1081,1,2016-12-13,94,50000
1082,1,2011-04-28,78,70000
1083,1,2011-05-07,73,380000
1084,1,2016-09-11,62,110000
1085,1,2012-12-04,89,140000
1086,1,2012-03-29,77,20000
1087,1,2010-06-15,11,50000
1088,1,2019-05-03,5,390000
1089,1,2018-03-27,68,160000
1090,1,2016-09-02,33,50000
1091,1,2019-02-16,95,90000
1092,1,2013-02-06,25,90000
1093,1,2010-10-22,22,80000
1094,1,2018-01-24,77,30000
1095,1,2014-05-31,92,150000
1096,1,2019-02-22,82,250000
1097,1,2012-01-28,87,20000
1098,1,2012-12-07,86,310000
1099,1,2016-05-31,27,120000
1100,1,2014-04-19,10,110000
1101,1,2014-02-10,49,130000
1102,1,2013-02-02,73,60000
1103,1,2017-12-12,32,210000
1104,1,2011-08-31,26,270000
1105,1,2017-08-26,18,190000
1106,1,2012-06-18,6,30000
1107,1,2012-01-25,22,190000
1108,1,2011-11-13,67,60000
1109,1,2014-02-27,100,430000
1110,1,2012-05-10,76,490000
1111,1,2011-03-28,28,90000
1112,1,2010-11-27,50,60000
1113,1,2010-07-10,63,220000
1114,1,2015-12-05,66,390000
1115,1,2012-11-18,46,130000
1116,1,2019-02-16,13,0
1117,1,2011-02-25,52,270000
1118,1,2019-05-10,100,110000
1119,1,2016-01-28,37,60000
1120,1,2017-12-01,81,90000
1121,1,2011-08-14,51,20000
1122,1,2015-01-19,96,30000
1123,1,2013-07-17,59,320000
1124,1,2016-11-01,34,30000
1125,1,2011-02-07,79,400000
1126,1,2010-02-20,54,70000
1127,1,2012-05-04,31,80000
1128,1,2019-02-15,95,160000
1129,1,2010-01-28,15,290000
1130,1,2013-03-14,46,240000
1131,1,2015-12-13,58,70000
1132,1,2017-12-02,54,10000
1133,1,2019-10-16,13,90000
1134,1,2015-03-29,18,140000
1135,1,2011-12-20,81,110000
1136,1,2018-01-11,50,50000
1137,1,2014-07-11,45,260000
1138,1,2016-01-20,17,160000
1139,1,2012-09-04,53,100000
1140,1,2018-06-14,57,80000
1141,1,2018-10-19,82,60000
1142,1,2012-02-29,85,160000
1143,1,2015-01-04,90,130000
1144,1,2013-10-03,35,40000
1145,1,2016-07-31,84,30000
1146,1,2011-05-05,80,180000
1147,1,2017-12-18,91,180000
1148,1,2019-07-26,45,50000
1149,1,2018-07-01,86,170000
1150,1,2018-06-19,89,0
1151,1,2019-02-08,56,50000
1152,1,2019-06-02,16,90000
1153,1,2016-06-08,32,260000
1154,1,2013-06-28,5,150000
1155,1,2014-11-23,6,110000
1156,1,2019-11-12,19,50000
1157,1,2016-04-09,47,250000
1158,1,2017-12-14,18,180000
1159,1,2018-12-16,41,270000
1160,1,2012-10-17,68,250000
1161,1,2011-04-11,81,190000
1162,1,2014-08-15,18,50000
1163,1,2013-06-18,4,130000
1164,1,2011-01-05,80,20000
1165,1,2013-04-11,7,320000
1166,1,2016-10-18,26,50000
1167,1,2018-02-09,37,130000
1168,1,2016-12-30,69,210000
1169,1,2014-08-17,10,20000
1170,1,2016-07-05,71,110000
1171,1,2015-05-15,72,70000
1172,1,2016-07-28,17,70000
1173,1,2012-10-04,2,450000
1174,1,2019-04-03,32,20000
1175,1,2018-12-20,56,110000
1176,1,2016-07-28,7,310000
1177,1,2019-07-27,10,10000
1178,1,2015-01-01,79,120000
1179,1,2019-01-07,35,150000
1180,1,2012-02-27,20,220000
1181,1,2015-02-14,82,250000
1182,1,2012-04-06,3,210000
1183,1,2011-07-10,26,40000
1184,1,2010-10-02,83,520000
1185,1,2012-09-17,22,230000
1186,1,2010-03-21,19,130000
1187,1,2015-01-28,45,140000
1188,1,2018-06-07,61,0
1189,1,2016-02-27,58,10000
1190,1,2017-11-18,78,0
1191,1,2010-01-18,50,120000
1192,1,2010-05-13,27,40000
1193,1,2012-05-07,65,180000
1194,1,2011-03-07,60,320000
1195,1,2018-10-08,92,20000
1196,1,2015-03-20,19,80000
1197,1,2014-08-22,16,70000
1198,1,2015-08-27,22,110000
1199,1,2016-11-04,28,180000
1200,1,2017-01-31,96,190000
1201,1,2012-05-25,8,260000
1202,1,2016-02-07,15,260000
1203,1,2013-03-27,19,220000
1204,1,2015-02-02,45,0
1205,1,2010-12-01,43,310000
1206,1,2015-10-31,21,280000
1207,1,2014-10-03,15,70000
1208,1,2018-08-30,72,30000
1209,1,2014-02-02,93,210000
1210,1,2018-11-18,77,70000
1211,1,2018-08-23,90,10000
1212,1,2011-11-09,27,40000
1213,1,2014-12-29,81,130000
1214,1,2019-01-24,69,200000
1215,1,2016-08-12,65,90000
1216,1,2018-03-05,85,310000
1217,1,2012-04-06,66,110000
1218,1,2017-07-17,62,300000
1219,1,2012-03-15,10,240000
1220,1,2012-09-23,41,170000
1221,1,2018-12-23,97,340000
1222,1,2011-10-26,21,150000
1223,1,2016-08-16,85,330000
1224,1,2016-02-15,61,240000
1225,1,2016-03-27,97,110000
1226,1,2013-01-12,97,280000
1227,1,2018-06-30,77,70000
1228,1,2012-01-04,4,70000
1229,1,2019-07-29,36,200000
1230,1,2014-03-01,42,50000
1231,1,2013-12-11,73,80000
1232,1,2019-09-26,19,0
1233,1,2014-01-02,61,60000
1234,1,2016-09-21,63,340000
1235,1,2018-11-29,28,170000
1236,1,2013-02-12,38,270000
1237,1,2011-09-14,42,10000
1238,1,2010-06-14,14,180000
1239,1,2013-11-27,34,0
1240,1,2014-09-04,17,350000
1241,1,2013-11-10,4,260000
1242,1,2016-01-20,71,300000
1243,1,2012-11-04,65,240000
1244,1,2015-01-21,98,250000
1245,1,2018-01-03,25,60000
1246,1,2010-12-04,98,30000
1247,1,2011-11-13,20,40000
1248,1,2019-02-12,40,150000
1249,1,2015-03-24,35,260000
1250,1,2015-07-19,40,20000
1251,1,2018-05-28,68,200000
1252,1,2013-01-31,48,140000
1253,1,2013-11-10,74,200000
1254,1,2016-11-29,21,140000
1255,1,2011-08-20,36,50000
1256,1,2013-10-02,7,160000
1257,1,2017-05-11,93,200000
1258,1,2011-04-15,91,180000
1259,1,2012-08-04,83,10000
1260,1,2010-12-19,46,180000
1261,1,2016-12-28,48,120000
1262,1,2017-04-06,34,170000
1263,1,2011-03-30,2,60000
1264,1,2015-12-16,87,40000
1265,1,2010-05-21,39,320000
1266,1,2010-04-07,77,90000
1267,1,2013-11-17,8,30000
1268,1,2014-07-03,95,130000
1269,1,2017-10-04,55,40000
1270,1,2010-05-12,88,30000
1271,1,2019-05-12,79,50000
1272,1,2013-06-14,77,0
1273,1,2015-03-04,53,50000
1274,1,2017-09-30,20,50000
1275,1,2016-09-19,61,240000
1276,1,2019-01-18,50,100000
1277,1,2010-06-29,10,230000
1278,1,2015-01-21,22,450000
1279,1,2015-10-19,98,170000
1280,1,2012-06-24,21,100000
1281,1,2018-07-28,93,300000
1282,1,2019-01-02,26,230000
1283,1,2016-03-01,15,270000
1284,1,2010-07-17,22,20000
1285,1,2010-11-29,7,270000
1286,1,2015-08-08,33,10000
1287,1,2013-04-11,32,70000
1288,1,2011-03-23,69,50000
1289,1,2019-02-27,68,30000
1290,1,2015-03-31,53,120000
1291,1,2017-11-23,52,530000
1292,1,2018-10-03,37,90000
1293,1,2018-06-01,46,160000
1294,1,2010-08-02,71,30000
1295,1,2011-02-28,28,210000
1296,1,2012-04-13,27,130000
1297,1,2019-05-21,14,360000
1298,1,2018-06-24,34,120000
1299,1,2016-11-29,66,10000
1300,1,2019-02-12,26,70000
1301,1,2015-12-02,69,180000
1302,1,2010-11-13,30,120000
1303,1,2011-12-27,65,170000
1304,1,2012-01-14,65,100000
1305,1,2012-03-25,17,170000
1306,1,2013-04-14,35,80000
1307,1,2010-07-15,34,110000
1308,1,2010-09-19,86,40000
1309,1,2018-08-24,12,0
1310,1,2013-11-30,90,180000
1311,1,2013-12-13,10,0
1312,1,2013-10-05,11,240000
1313,1,2018-10-31,21,40000
1314,1,2014-05-02,31,70000
1315,1,2011-02-08,92,190000
1316,1,2012-11-15,46,20000
1317,1,2010-01-30,100,160000
1318,1,2013-09-11,42,70000
1319,1,2015-02-04,47,80000
1320,1,2018-03-02,84,100000
1321,1,2012-12-14,79,170000
1322,1,2012-03-25,7,520000
1323,1,2015-05-06,79,80000
1324,1,2010-07-11,92,70000
1325,1,2019-03-15,30,10000
1326,1,2014-04-13,13,50000
1327,1,2014-08-31,51,330000
1328,1,2011-06-10,84,30000
1329,1,2012-07-23,24,160000
1330,1,2015-05-25,66,270000
1331,1,2018-06-03,14,190000
1332,1,2013-03-28,94,10000
1333,1,2015-06-11,100,30000
1334,1,2012-12-10,6,80000
1335,1,2017-02-20,12,370000
1336,1,2016-07-12,25,160000
1337,1,2011-07-01,96,10000
1338,1,2017-05-10,97,0
1339,1,2013-07-18,69,130000
1340,1,2010-01-09,30,320000
1341,1,2016-03-21,17,150000
1342,1,2013-09-13,6,20000
1343,1,2011-04-02,77,50000
1344,1,2017-05-31,49,190000
1345,1,2018-04-22,67,60000
1346,1,2015-08-26,6,90000
1347,1,2010-05-17,86,200000
1348,1,2017-09-06,21,10000
1349,1,2017-11-14,35,80000
1350,1,2013-06-08,40,10000
1351,1,2010-10-09,46,340000
1352,1,2010-08-03,15,0
1353,1,2010-11-02,41,80000
1354,1,2017-02-11,48,680000
1355,1,2013-04-29,20,60000
1356,1,2012-07-23,84,100000
1357,1,2011-03-24,56,100000
1358,1,2011-11-10,18,30000
1359,1,2011-07-29,62,30000
1360,1,2016-01-10,98,330000
1361,1,2015-10-03,20,10000
1362,1,2011-10-20,69,120000
1363,1,2012-09-03,59,460000
1364,1,2012-12-19,20,550000
1365,1,2017-07-03,51,140000
1366,1,2016-02-23,27,80000
1367,1,2019-11-30,18,70000
1368,1,2015-10-28,60,130000
1369,1,2018-09-25,61,30000
1370,1,2018-05-22,12,170000
1371,1,2017-11-11,59,30000
1372,1,2012-02-23,53,130000
1373,1,2013-07-21,91,600000
1374,1,2013-06-14,39,130000
1375,1,2013-10-16,60,140000
1376,1,2014-07-06,76,120000
1377,1,2015-05-27,74,80000
1378,1,2015-10-26,10,200000
1379,1,2010-09-05,47,110000
1380,1,2012-07-14,36,150000
1381,1,2015-06-29,95,270000
1382,1,2012-06-07,95,40000
1383,1,2012-12-17,2,180000
1384,1,2019-07-12,30,100000
1385,1,2013-11-08,51,0
1386,1,2018-08-11,66,0
1387,1,2011-01-17,6,370000
1388,1,2011-11-08,14,30000
1389,1,2016-10-31,62,520000
1390,1,2018-10-23,83,160000
1391,1,2017-01-10,67,280000
1392,1,2013-12-23,46,280000
1393,1,2017-08-01,80,20000
1394,1,2018-11-22,99,50000
1395,1,2019-03-22,49,20000
1396,1,2019-12-19,38,80000
1397,1,2013-04-14,58,200000
1398,1,2012-01-25,88,480000
1399,1,2013-04-13,36,110000
1400,1,2015-12-23,73,80000
1401,1,2014-03-19,39,0
1402,1,2016-09-14,47,400000
1403,1,2015-12-07,47,10000
1404,1,2014-05-25,9,150000
1405,1,2016-12-27,78,180000
1406,1,2010-04-24,46,130000
1407,1,2011-09-07,10,50000
1408,1,2010-10-25,93,140000
1409,1,2011-06-24,87,220000
1410,1,2011-05-08,21,50000
1411,1,2010-09-22,75,350000
1412,1,2010-07-25,30,50000
1413,1,2019-12-12,55,290000
1414,1,2012-09-01,61,60000
1415,1,2014-09-18,23,110000
1416,1,2011-09-25,10,100000
1417,1,2011-09-11,36,70000
1418,1,2013-06-20,87,20000
1419,1,2016-06-20,89,480000
1420,1,2011-07-12,67,210000
1421,1,2013-08-05,68,130000
1422,1,2012-06-24,84,70000
1423,1,2014-05-19,51,140000
1424,1,2019-09-24,44,50000
1425,1,2015-09-23,61,140000
1426,1,2018-06-16,93,10000
1427,1,2010-05-04,67,120000
1428,1,2017-01-15,45,290000
1429,1,2011-05-29,82,10000
1430,1,2017-11-04,79,170000
1431,1,2018-05-03,84,10000
1432,1,2016-05-29,86,60000
1433,1,2019-11-03,83,110000
1434,1,2013-07-15,98,110000
1435,1,2019-09-23,77,220000
1436,1,2014-04-20,66,30000
1437,1,2015-11-07,59,200000
1438,1,2011-01-18,95,260000
1439,1,2014-10-14,74,190000
1440,1,2016-10-10,68,90000
1441,1,2014-01-07,70,200000
1442,1,2016-12-22,2,30000
1443,1,2010-01-22,29,50000
1444,1,2018-11-26,56,80000
1445,1,2014-05-04,69,50000
1446,1,2010-11-26,67,30000
1447,1,2014-11-04,34,460000
1448,1,2011-07-05,67,310000
1449,1,2012-01-16,22,450000
1450,1,2019-08-13,32,200000
1451,1,2018-04-21,87,30000
1452,1,2014-04-19,13,150000
1453,1,2019-10-13,50,250000
1454,1,2010-01-11,35,200000
1455,1,2016-11-21,49,120000
1456,1,2015-10-05,89,250000
1457,1,2013-04-19,81,90000
1458,1,2015-04-21,79,140000
1459,1,2018-09-02,20,80000
1460,1,2018-04-26,60,20000
1461,1,2011-02-13,23,60000
1462,1,2016-11-18,33,10000
1463,1,2010-11-13,55,20000
1464,1,2010-03-04,79,150000
1465,1,2017-12-25,82,80000
1466,1,2012-12-30,66,590000
1467,1,2017-08-29,40,40000
1468,1,2017-03-03,10,140000
1469,1,2019-08-14,15,290000
1470,1,2016-12-08,90,170000
1471,1,2014-08-27,52,230000
1472,1,2016-11-03,64,110000
1473,1,2010-11-24,70,320000
1474,1,2010-05-27,69,170000
1475,1,2019-07-16,56,60000
1476,1,2011-12-04,58,260000
1477,1,2015-09-27,73,170000
1478,1,2019-10-16,74,50000
1479,1,2017-07-01,49,400000
1480,1,2010-01-12,77,100000
1481,1,2015-03-03,66,60000
1482,1,2010-05-02,22,40000
1483,1,2012-03-03,35,20000
1484,1,2018-04-06,23,10000
1485,1,2011-09-18,97,90000
1486,1,2018-09-14,21,240000
1487,1,2015-10-19,35,120000
1488,1,2013-09-17,70,70000
1489,1,2011-03-07,8,80000
1490,1,2016-05-02,38,160000
1491,1,2017-05-08,58,70000
1492,1,2018-10-20,72,210000
1493,1,2016-05-27,34,20000
1494,1,2015-01-09,48,190000
1495,1,2017-08-27,45,180000
1496,1,2015-07-02,49,130000
1497,1,2019-03-26,69,380000
1498,1,2015-12-19,37,230000
1499,1,2018-02-12,58,110000
1500,1,2011-06-28,48,130000
1501,1,2014-08-18,73,30000
1502,1,2013-02-18,84,60000
1503,1,2012-11-21,48,180000
1504,1,2013-04-02,90,130000
1505,1,2016-07-23,98,340000
1506,1,2012-11-16,48,470000
1507,1,2010-12-17,89,90000
1508,1,2011-05-29,73,20000
1509,1,2015-11-18,27,30000
1510,1,2014-12-07,66,190000
1511,1,2018-02-24,12,40000
1512,1,2013-04-28,19,20000
1513,1,2016-02-27,79,80000
1514,1,2018-09-17,62,40000
1515,1,2018-08-23,39,50000
1516,1,2010-12-06,42,70000
1517,1,2015-03-03,75,110000
1518,1,2010-12-25,85,60000
1519,1,2015-01-28,38,200000
1520,1,2016-01-31,94,230000
1521,1,2011-10-30,47,30000
1522,1,2011-02-05,89,50000
1523,1,2014-03-21,48,200000
1524,1,2017-07-27,15,140000
1525,1,2011-02-20,30,20000
1526,1,2011-11-12,94,20000
1527,1,2011-10-21,50,110000
1528,1,2012-09-09,19,300000
1529,1,2016-04-03,42,170000
1530,1,2014-06-26,79,340000
1531,1,2010-03-15,23,80000
1532,1,2016-09-26,98,250000
1533,1,2012-02-28,96,130000
1534,1,2015-02-18,83,80000
1535,1,2014-10-03,75,70000
1536,1,2018-09-17,51,50000
1537,1,2013-08-15,60,40000
1538,1,2015-03-14,43,60000
1539,1,2016-09-03,61,170000
1540,1,2012-09-01,100,280000
1541,1,2011-02-12,22,360000
1542,1,2014-05-04,66,110000
1543,1,2018-02-20,32,120000
1544,1,2013-02-16,59,460000
1545,1,2015-06-24,84,40000
1546,1,2013-11-14,88,90000
1547,1,2013-12-24,69,350000
1548,1,2018-08-22,36,0
1549,1,2017-01-19,70,490000
1550,1,2019-10-05,88,20000
1551,1,2018-07-29,81,230000
1552,1,2014-01-24,28,50000
1553,1,2017-05-14,78,20000
1554,1,2012-12-22,31,120000
1555,1,2013-10-30,69,360000
1556,1,2015-08-31,22,220000
1557,1,2019-09-03,76,180000
1558,1,2018-01-15,14,80000
1559,1,2018-01-01,64,160000
1560,1,2019-09-21,50,240000
1561,1,2010-09-10,53,10000
1562,1,2010-03-19,63,40000
1563,1,2010-10-13,80,50000
1564,1,2012-11-24,7,220000
1565,1,2017-10-17,5,10000
1566,1,2013-05-29,85,50000
1567,1,2011-11-11,14,210000
1568,1,2014-07-13,4,80000
1569,1,2011-12-25,46,360000
1570,1,2014-01-30,17,330000
1571,1,2016-01-31,65,10000
1572,1,2014-02-02,79,50000
1573,1,2019-04-15,52,50000
1574,1,2016-02-05,43,160000
1575,1,2010-05-31,89,90000
1576,1,2017-04-30,25,290000
1577,1,2014-12-12,81,270000
1578,1,2019-01-18,91,40000
1579,1,2011-08-15,29,140000
1580,1,2017-01-01,51,60000
1581,1,2016-01-11,13,150000
1582,1,2012-01-31,62,10000
1583,1,2017-07-06,15,80000
1584,1,2019-09-24,17,10000
1585,1,2015-10-15,60,30000
1586,1,2018-07-20,94,250000
1587,1,2010-10-13,80,50000
1588,1,2011-06-22,11,40000
1589,1,2019-07-12,76,100000
1590,1,2019-11-18,9,30000
1591,1,2012-10-20,78,170000
1592,1,2010-02-24,22,120000
1593,1,2018-11-12,38,20000
1594,1,2016-04-27,36,40000
1595,1,2012-11-21,44,30000
1596,1,2016-03-23,88,330000
1597,1,2018-06-22,44,80000
1598,1,2014-06-29,11,20000
1599,1,2017-12-15,53,50000
1600,1,2019-09-03,12,80000
1601,1,2012-05-08,40,260000
1602,1,2016-02-25,13,30000
1603,1,2013-04-22,18,90000
1604,1,2014-11-23,87,250000
1605,1,2012-10-19,80,310000
1606,1,2011-08-16,19,40000
1607,1,2013-09-13,39,50000
1608,1,2016-10-19,86,160000
1609,1,2016-05-11,58,190000
1610,1,2014-06-08,79,260000
1611,1,2011-10-14,48,250000
1612,1,2016-11-07,68,120000
1613,1,2010-12-31,57,30000
1614,1,2018-03-11,39,170000
1615,1,2019-09-24,50,30000
1616,1,2017-05-03,6,140000
1617,1,2014-08-30,11,0
1618,1,2019-07-11,40,330000
1619,1,2016-08-23,10,110000
1620,1,2017-07-15,5,180000
1621,1,2013-12-20,11,320000
1622,1,2010-08-18,51,290000
1623,1,2016-05-06,50,70000
1624,1,2017-04-22,86,70000
1625,1,2014-03-08,31,30000
1626,1,2010-12-05,27,110000
1627,1,2014-02-23,72,100000
1628,1,2018-11-28,57,30000
1629,1,2014-07-02,93,260000
1630,1,2014-02-20,78,20000
1631,1,2011-03-20,31,100000
1632,1,2017-02-14,34,230000
1633,1,2019-12-15,75,360000
1634,1,2019-02-27,29,210000
1635,1,2019-10-05,94,10000
1636,1,2014-11-28,20,210000
1637,1,2016-08-26,11,150000
1638,1,2014-01-05,21,60000
1639,1,2012-10-13,31,150000
1640,1,2010-08-11,65,40000
1641,1,2015-08-17,68,80000
1642,1,2012-04-15,67,80000
1643,1,2016-04-29,40,10000
1644,1,2018-02-25,84,130000
1645,1,2011-03-01,78,320000
1646,1,2016-11-05,84,70000
1647,1,2014-02-19,18,10000
1648,1,2011-03-16,62,70000
1649,1,2013-01-18,78,90000
1650,1,2017-08-28,78,220000
1651,1,2011-08-08,63,60000
1652,1,2012-02-14,24,150000
1653,1,2016-10-11,42,250000
1654,1,2011-11-29,58,90000
1655,1,2013-12-11,21,350000
1656,1,2019-05-17,26,210000
1657,1,2010-08-08,44,360000
1658,1,2017-11-15,26,130000
1659,1,2010-04-29,65,380000
1660,1,2018-11-11,63,80000
1661,1,2012-08-01,26,30000
1662,1,2018-02-03,68,70000
1663,1,2013-10-15,78,430000
1664,1,2013-06-22,68,10000
1665,1,2018-12-20,34,230000
1666,1,2018-11-14,58,100000
1667,1,2014-11-25,63,190000
1668,1,2016-07-27,26,100000
1669,1,2019-02-11,23,210000
1670,1,2014-12-11,93,50000
1671,1,2015-07-23,82,120000
1672,1,2018-01-06,46,70000
1673,1,2014-07-12,96,60000
1674,1,2016-11-06,58,80000
1675,1,2015-02-21,93,10000
1676,1,2019-03-29,78,30000
1677,1,2019-12-09,89,330000
1678,1,2017-02-12,30,40000
1679,1,2010-05-16,23,30000
1680,1,2014-06-20,43,130000
1681,1,2016-12-25,53,290000
1682,1,2014-08-11,44,10000
1683,1,2017-10-20,65,0
