product,country,date,sales,expenses
g,Canada,2020-12-07,935.1502232503516,723.2833163658343
h,Germany,2020-08-28,949.885112574046,716.2796637759384
i,Canada,2020-09-07,919.42491563036765,732.2120864613269
e,japan,2020-03-04,926.0803230437992,731.4437939659217
g,Germany,2020-04-20,919.698650489427,749.0325989660478
e,US,2020-10-19,911.3507469244482,720.0088215060662
f,US,2020-11-01,938.3642517943402,744.670212929173
h,US,2020-08-02,922.8325272896433,684.6252200934632
f,Canada,2020-05-09,906.4243601577951,759.4885467543528
f,US,2020-04-07,886.8516801429364,704.2308209598358
i,Canada,2020-08-29,NA,726.7117263139503
h,Germany,2020-05-15,934.4831735932004,719.9829239260217
f,US,2020-03-01,952.3999158794533,765.4159247461814
b,Canada,2020-05-25,923.6194600455258,687.7067931870339
a,Germany,2020-08-20,899.4906056867338,692.5134278272344
a,japan,2020-04-24,909.1359435074211,729.2974799720878
d,Germany,2020-03-31,943.6170411082044,704.4395423556452
i,US,2020-05-25,915.0760344181145,730.830266352379
e,Canada,2020-10-04,933.6850931505865,682.5842854332409
a,US,2020-01-13,901.6440396858476,725.3750300102378
e,Canada,2020-02-24,925.0969503125,712.3287543338414
j,japan,2020-10-18,966.8095157895397,728.4680092717097
e,japan,2020-08-24,940.5197688567323,685.3245402159955
d,US,2020-09-18,920.9020134134433,717.7874832563
a,Canada,2020-08-12,933.2682777044813,741.4118110330691
a,Canada,2020-01-28,898.3663174210188,720.2491675871877
i,US,2020-09-07,935.0259114540489,665.8463598404666
a,US,2020-06-21,958.9684688730271,736.6463471173079
e,US,2020-02-11,907.9469974367796,690.4861356150243
j,Canada,2020-08-13,930.1999228279522,733.1268416802272
a,japan,2020-03-29,960.7030157589425,681.4593825263337
d,Canada,2020-04-24,925.4946710865805,697.2280653135364
g,Germany,2020-12-16,915.8485270993784,710.1528678386254
c,japan,2020-10-10,907.5737574690057,671.4354236538642
e,Germany,2020-04-23,921.1387829742426,755.8042571305693
i,Canada,2020-10-13,934.0818343130967,716.0267158773249
i,Canada,2020-06-16,909.6437925441148,716.0851338660573
b,Germany,2020-07-25,930.8716280665274,695.3568313449034
c,Canada,2020-09-19,922.8912072577027,686.8245273527475
b,US,2020-04-20,931.9773028587546,750.3846411731973
g,Canada,2020-03-07,914.605019405983,690.008180030275
h,Canada,2020-04-09,919.1511750470572,718.559905662729
b,Canada,2020-03-04,910.8393316493004,745.6040248442968
c,US,2020-03-19,913.5625548967278,728.962831206114
j,japan,2020-02-11,928.5524065149167,696.1744393445882
d,Germany,2020-08-11,919.9579981269458,685.7344251819496
d,US,2020-01-11,920.7511149957148,716.0786356749094
j,japan,2020-05-21,947.1108132140284,714.2174578125823
f,japan,2020-09-26,905.592898416895,734.1764528710719
i,japan,2020-12-06,928.188735039253,707.6682815941701
h,Germany,2020-11-10,929.5365022401098,775.5783165373157
f,US,2020-03-18,934.25010178113,678.6668343955
h,US,2020-05-23,896.41347590622,699.2287122440504
j,japan,2020-10-29,939.3408091128739,711.1904984620381
d,japan,2020-01-24,906.4706379685696,701.9260273060465
f,Canada,2020-10-18,917.0951396687533,744.2027455849541
c,US,2020-01-11,938.3755217276555,715.5830029645277
h,US,2020-02-17,963.6694794322509,730.5971855111947
g,US,2020-06-10,924.7100144257076,727.7881555243549
a,Canada,2020-10-13,931.1460211399673,725.1642511739323
j,Germany,2020-03-17,927.5369404378017,736.3821828365158
f,US,2020-07-25,943.9417988495505,732.925678268434
g,US,2020-06-12,897.1601140678619,701.5056486531874
e,Canada,2020-11-09,955.1138079644554,779.1894376867177
j,japan,2020-04-06,925.1939882495938,727.1401891301218
c,Canada,2020-07-22,916.2026572010072,718.3107938841725
b,japan,2020-12-13,946.500598484977,723.7389768747728
c,Germany,2020-10-29,943.6734985937311,738.5161986202235
c,Canada,2020-06-27,917.3212041454672,703.563262205234
h,japan,2020-02-28,920.2157310268124,691.1600688392053
d,US,2020-07-03,936.0085004130822,687.1561628598255
d,Canada,2020-09-22,955.3420625866962,724.6288601907611
e,US,2020-10-24,899.0344222658032,676.4763564211684
i,US,2020-08-12,923.3602425040267,726.4645136745075
d,Germany,2020-09-06,919.7909132067361,704.3425163420186
f,japan,2020-05-12,926.5525425957426,670.1016848917302
d,Canada,2020-05-12,906.0723063723455,705.9200814636663
a,US,2020-01-27,907.1502667591898,697.7293555501235
j,Germany,2020-12-25,929.0954209302264,698.2847063462577
j,US,2020-08-17,920.482254140886,667.2389771984813
g,japan,2020-05-04,919.0500370054959,724.6459120841066
f,Germany,2020-11-10,899.5669122142211,729.4540105244668
d,US,2020-02-14,925.1962603862404,727.5210065594127
h,Germany,2020-01-06,913.1000509110686,758.4686708053202
c,Germany,2020-02-12,922.8630588584915,730.5879586339458
b,US,2020-10-21,916.8868872726558,715.9425496543884
j,Canada,2020-09-08,922.0378692331144,708.1224164221046
a,US,2020-01-09,957.3055020148305,713.7008324056374
c,japan,2020-12-05,928.8053363748313,734.3978878017529
f,Canada,2020-07-28,927.1021629935688,735.9669276431537
j,US,2020-04-17,920.0413893547401,684.3230455234144
c,US,2020-06-06,938.6577717918765,718.5282114281426
a,japan,2020-11-08,892.6486086773268,745.1252409891747
c,japan,2020-03-11,922.7954177928618,693.7483884127361
i,japan,2020-06-17,934.7230826678536,664.6533713407545
d,Germany,2020-10-20,934.4797908588807,712.6909259029303
i,Canada,2020-01-03,909.8866122529154,781.3212580587673
e,Canada,2020-09-13,949.479406418748,697.3309374259712
g,US,2020-05-15,912.1660380154898,728.6878819770972
d,Germany,2020-01-21,915.5833714318828,715.9813955651327
c,Canada,2020-12-17,929.4667940874793,690.0437386723041
j,US,2020-02-09,907.0795687307268,742.3685823818055
j,Germany,2020-10-14,922.5756536840493,667.4306913511689
b,Canada,2020-12-02,902.8633995041085,719.7683499094355
c,US,2020-08-04,904.7465158355079,676.959086675781
e,Germany,2020-08-16,907.7545142876885,750.7039216731015
c,japan,2020-12-31,943.224143847669,701.7967907907893
c,US,2020-03-15,908.2377984772415,696.5856190800397
h,Canada,2020-04-28,919.275047267393,713.6955569617746
d,Germany,2020-08-31,921.748744100291,691.7763008764549
g,japan,2020-01-31,924.5723885052774,706.1223658566479
j,Canada,2020-07-30,939.498854889464,736.1018092469717
f,Canada,2020-12-30,918.9757443506996,718.7481950224171
f,Canada,2020-02-07,901.3432976858683,668.4543685461539
i,Germany,2020-06-06,890.6287723179416,730.4947321683007
j,japan,2020-06-10,928.020803981523,714.5228416986379
d,Germany,2020-10-31,940.6451138940826,702.58101983001
b,Canada,2020-07-14,913.3283687036615,717.8234786983186
i,Germany,2020-02-11,898.7716934578857,719.2773087240931
e,US,2020-11-25,915.6038117262902,750.2449455186356
d,US,2020-07-20,919.1921049321543,714.7834824622572
e,japan,2020-10-19,927.3581639936523,727.1310341343219
e,japan,2020-02-05,932.2729070922121,733.1049054156504
g,US,2020-11-27,922.1772674429459,710.2569969607506
f,Canada,2020-07-21,932.1270432410083,743.7510693887155
i,US,2020-04-29,940.0596279065384,731.2981393397977
h,US,2020-04-26,960.5233323379681,764.7734431623655
g,japan,2020-03-07,943.3187245216164,698.3248151552452
j,japan,2020-06-05,927.4384854916844,720.4145943182949
i,Germany,2020-10-03,952.5629838743604,726.4500485935969
a,Germany,2020-04-16,918.0303683717602,710.913344462229
d,Germany,2020-09-15,914.4242662365856,726.538245685666
f,US,2020-02-23,922.2532474242792,692.7545850970181
d,Canada,2020-05-10,942.8631401404166,702.9361687756829
h,US,2020-05-08,921.8285666963177,715.7779809388524
e,Germany,2020-07-24,944.6006798931711,699.1512686055801
f,Germany,2020-11-13,931.5057306162337,750.2071155936625
i,japan,2020-02-15,926.4409811984241,720.672625780412
c,Canada,2020-03-26,NA,705.2834946432071
a,japan,2020-02-09,932.8640254215677,782.2564941914471
i,Canada,2020-02-25,932.6165134646304,755.8127653391889
a,US,2020-10-08,926.265614701481,707.2416514635318
e,Canada,2020-02-12,927.8277508016193,730.7360147713683
a,Germany,2020-11-14,923.1537864637412,730.5799237688826
c,Germany,2020-09-29,930.4802628820607,697.9716903028428
b,Germany,2020-08-03,927.7831161458512,733.9606019489272
j,japan,2020-02-01,938.4903677462876,719.9530284715129
j,japan,2020-07-31,931.9603334579579,742.6199791997473
a,japan,2020-01-09,915.8794133099998,702.3991032397012
f,Germany,2020-08-23,936.8573605362187,693.0259767563688
c,Canada,2020-03-23,958.6643157929717,686.233404665995
f,US,2020-07-26,921.8959580914346,744.2354915938744
h,japan,2020-03-08,972.4236842059233,703.51981822478206
a,Canada,2020-11-01,953.9056877923506,727.0562686730765
h,Canada,2020-02-14,918.0952912400434,736.7053640513745
e,Canada,2020-11-23,902.3396822031518,738.8365730522362
h,Canada,2020-03-03,928.8149083034227,736.0198550011728
b,Canada,2020-09-03,942.3926055413431,742.81225915803
e,US,2020-03-04,895.983255117088,706.907698600197
a,japan,2020-09-04,908.0547435813293,707.6386520767977
j,Canada,2020-09-16,882.290922657852,713.33026988315
j,Canada,2020-01-13,940.8908720470832,705.8320506854611
i,Canada,2020-05-16,950.06624424741,717.1843814063044
j,japan,2020-03-07,909.9658753228546,700.5948146749214
f,US,2020-08-27,903.1807685159547,741.552892698538
b,japan,2020-09-21,915.6376463817596,732.3593098444702
f,Canada,2020-05-03,963.3687621236388,695.0562480634167
f,japan,2020-05-26,912.4963125813799,764.947601223114
g,japan,2020-03-06,947.3097273198641,717.8489443149037
j,Germany,2020-10-24,894.7647110440756,699.5338528134915
d,US,2020-02-25,897.4119298700807,749.2107805349492
b,japan,2020-06-12,901.7359678255713,701.9615878449318
g,Germany,2020-10-04,939.1148726814267,729.8661975243743
j,Canada,2020-11-01,939.6880065393982,699.4018810789677
g,japan,2020-08-21,923.4976608439805,645.6928133506515
c,Germany,2020-10-27,942.4285460903122,720.120135944511
a,japan,2020-12-12,916.6285219601876,748.9129908812679
a,japan,2020-07-02,908.2712317822436,698.4613448118627
i,US,2020-06-13,902.5658571380884,723.4199275964316
a,japan,2020-02-25,890.2596601833767,719.7307970954486
h,japan,2020-03-21,895.346477756173,701.2398928609529
g,Canada,2020-11-07,934.2600258934293,690.4540434333835
e,japan,2020-09-23,920.7985483777715,743.4778541364986
c,japan,2020-06-14,909.5192089807674,734.1327216952467
a,Germany,2020-03-26,927.1799995102256,725.706496385286
f,Germany,2020-04-25,907.0949493727237,699.1491524656827
e,japan,2020-03-07,926.3379153739371,720.1302603282653
h,Germany,2020-10-06,923.0346665411892,715.3711273915937
d,US,2020-04-05,930.9080090320858,746.2873353574605
j,japan,2020-07-20,917.3138907110616,765.6787825016421
h,US,2020-08-13,950.7059591267048,669.3568705454056
b,Germany,2020-12-14,913.7987522796456,724.5656157036452
d,US,2020-01-06,927.9575638103976,730.4337865329438
h,US,2020-12-24,918.7443849107151,696.0693863693502
d,US,2020-09-24,917.7246903815661,716.564799921046
e,Canada,2020-12-19,913.094961302443,692.5244291926115
f,Canada,2020-05-15,903.084843406662,680.6125697833887
g,Canada,2020-06-23,935.0761036070877,726.3223745785796
f,Germany,2020-02-27,914.2275542231083,671.0512811393551
e,japan,2020-01-21,901.6613530295206,712.8618470172137
i,US,2020-10-09,911.6550507029363,738.9536785488676
j,japan,2020-11-28,933.980346522064,719.1329874801859
a,japan,2020-11-18,911.2648448240759,708.1782071163713
g,japan,2020-07-07,932.5916435743264,685.3292266253211
g,Germany,2020-11-28,909.7900024173405,668.0605580417839
j,Germany,2020-12-08,928.8242218582242,669.2602937373763
c,japan,2020-02-26,920.0719997754265,703.7835896575557
b,japan,2020-10-09,913.7924919953484,716.1010113423793
d,US,2020-09-02,907.8673262976876,763.8910651467298
d,Germany,2020-11-25,957.6114353375273,745.6453226423195
f,japan,2020-06-27,933.5273380969151,737.2725147872429
c,Germany,2020-04-07,901.0618727205449,726.3101723117285
j,japan,2020-10-08,940.3411368532599,725.7223034602661
b,Canada,2020-04-14,940.7039468704911,730.6464552870141
g,japan,2020-02-20,929.8819801234902,728.8896245759166
g,japan,2020-03-09,926.6522647822424,722.0605285745933
e,Canada,2020-09-19,919.5183101103993,723.1911987287106
f,US,2020-12-09,898.8355393265955,706.8666996090768
h,US,2020-08-14,920.8049396600296,697.1175053145641
b,US,2020-12-21,901.8695667915973,722.3315509625949
e,Canada,2020-03-23,912.9655560581439,740.3004014159137
h,Canada,2020-08-07,934.4347499460716,757.0839614538523
c,US,2020-04-11,925.0095209370786,715.5152285434025
g,japan,2020-08-10,928.8736609066162,707.1513827561407
g,Germany,2020-08-27,944.9283990058863,745.1507532005703
a,japan,2020-12-27,937.5823031926258,723.3004268348836
a,Canada,2020-09-22,907.1755710095783,706.8460209116541
g,US,2020-01-11,926.2353025554238,689.5473463421554
e,japan,2020-11-28,918.1099557511654,706.6597972045655
h,japan,2020-02-12,905.6515971454445,732.6501011034501
f,US,2020-05-25,NA,736.3143986247379
g,Germany,2020-09-08,905.5072990961135,740.0191255342241
c,US,2020-06-27,937.3374363730513,709.1860684697295
f,Germany,2020-09-27,907.5982507071614,726.8858814415148
e,Germany,2020-01-17,914.5542443583604,682.037842534898
j,japan,2020-08-19,899.1716931965094,698.231226032397
h,Germany,2020-03-04,953.0573707434489,735.6282369952572
b,Canada,2020-11-02,945.7711685323025,752.4485618886561
a,US,2020-11-18,929.5367847229028,709.5952892832809
i,Canada,2020-04-20,885.7602532535814,676.272363656512
h,Germany,2020-04-13,918.9953374453663,699.5398312344689
j,Germany,2020-01-26,925.203972040203,723.5691677775637
e,Germany,2020-01-04,903.4968554506945,692.4245975465183
b,Canada,2020-12-16,928.4387225654016,724.5742621910472
e,US,2020-11-09,906.1649186007016,729.55930233809
d,japan,2020-03-17,952.4858551676513,694.4125976302981
e,US,2020-02-18,909.89321148327,718.656601545446
f,japan,2020-12-23,929.9140149807986,719.7361893620817
f,japan,2020-01-26,912.3103500490444,690.187069102554
b,US,2020-09-27,926.3508314416001,701.4323708053871
j,Germany,2020-11-11,947.9166744545914,719.5502772530424
i,US,2020-04-02,925.5224884715751,701.9297792767877
a,Germany,2020-02-08,910.7062271798834,721.7439398120106
i,Germany,2020-01-20,942.9699564889934,707.0660451676871
f,US,2020-05-21,906.2169907955041,750.3934352569214
d,US,2020-09-01,912.9309389733955,745.2283896439395
j,Germany,2020-12-28,909.6011831688452,751.0001972737906
g,US,2020-12-05,901.6825250956009,701.8596632554984
i,japan,2020-08-17,927.2251903245678,709.4193988769433
a,japan,2020-01-05,916.5153490790051,718.4398451244309
g,japan,2020-02-13,922.3235255435955,704.8238147470485
i,Canada,2020-01-31,904.3874759265117,709.4891355924296
j,Germany,2020-06-08,928.146067444029,675.392369193227
a,US,2020-03-21,919.7175840090616,731.6959535240876
d,US,2020-03-19,927.0825022447265,724.0943480666602
e,Canada,2020-06-19,912.4761042624162,701.5531690491201
b,Germany,2020-02-24,NA,728.3676522375017
c,Canada,2020-05-01,940.5630222121154,682.5900483907847
c,US,2020-11-05,889.1380747790652,715.7088272121783
i,US,2020-09-14,909.4621608433503,691.7636310773104
j,Canada,2020-03-03,936.3216628894929,728.185054694773
h,Canada,2020-01-28,938.8431927320188,714.4457572769604
b,US,2020-11-30,920.9357467520239,693.0705251875945
f,US,2020-06-23,944.3721459252866,724.2138773107289
i,Canada,2020-02-08,939.2381368495131,744.7549792964827
b,US,2020-08-06,937.7291165704588,682.1260790488121
c,japan,2020-12-22,933.15282037268,737.9722277645989
e,Germany,2020-04-14,903.4894589722522,724.9890059139736
c,japan,2020-11-17,943.738498344297,727.9448463907675
b,US,2020-03-01,922.745866739065,740.0577270058111
d,japan,2020-02-05,914.8474439119731,740.902073567599
f,japan,2020-04-30,948.6400915309633,686.8358657841516
e,US,2020-10-20,928.769838177296,728.8892081959449
i,japan,2020-04-01,916.3165815899981,687.8675493358239
d,japan,2020-05-16,907.6500919771207,689.5548106849819
c,Germany,2020-06-07,906.9970756402197,710.674522615799
g,Canada,2020-04-04,920.9707871159645,698.5949496258338
g,Canada,2020-05-22,905.3771326342944,741.5906254334357
f,US,2020-10-19,917.9475322545251,682.5025772516761
i,Canada,2020-06-10,931.2028930385702,659.1258217659466
b,US,2020-04-27,914.0515963902935,698.0084222358969
a,japan,2020-11-02,965.7094975863963,754.6229186557728
g,Germany,2020-07-07,939.879825721972,675.352197113992
h,Germany,2020-12-14,941.2758883231694,741.0235437324435
g,Germany,2020-09-05,916.7213141172249,731.4295746547484
e,Germany,2020-08-04,NA,678.4545547765977
g,Germany,2020-11-15,911.1274926780436,707.2347314603707
e,Canada,2020-04-16,913.0376613168218,724.3729037995224
a,japan,2020-10-28,889.7228526980525,718.6038947175655
d,japan,2020-12-02,944.5093114502982,663.7470676217755
d,Germany,2020-11-28,930.5335487335273,686.8960165895755
h,Germany,2020-02-24,915.2834527891464,713.6213428855465
d,US,2020-08-10,913.5450251076974,704.9629509152489
j,Canada,2020-07-13,879.8002741437867,707.8321654570185
c,japan,2020-01-03,930.4420913605074,741.8800200334576
i,Canada,2020-05-08,907.2083223157305,718.4906124784009
c,US,2020-03-02,909.4107634290273,733.2075124506935
f,US,2020-02-04,938.6695620731018,713.7809579265081
a,japan,2020-11-05,934.966149725156,756.613447351407
f,japan,2020-08-23,929.6359781480251,719.3946583504031
i,Germany,2020-05-14,932.4462893521032,724.4092027336351
h,Canada,2020-06-28,947.4536314728214,665.3935421910763
d,US,2020-03-25,915.1483806985435,740.2512509706108
j,Canada,2020-10-06,946.735099770763,764.7537557556593
h,Canada,2020-08-01,911.9464209380421,734.8369293395465
a,Germany,2020-01-04,930.2669542749629,694.1536112207853
d,US,2020-09-19,907.6846421576317,721.6269658763913
d,US,2020-08-23,929.8507545032612,736.876882018761
j,Canada,2020-03-18,892.6065486721865,721.9986423287698
d,Canada,2020-08-12,920.9263532229156,691.3476672827659
f,japan,2020-08-29,929.0851630019129,711.144141255607
a,Germany,2020-04-11,940.4967113938748,756.5639536088707
e,japan,2020-04-02,960.6592509122316,757.6217507337044
d,Canada,2020-07-22,930.7327017307988,734.6296677740987
e,Canada,2020-01-30,889.461121696177,748.3496487768425
