Date,PotholeReports,Temperature,Humidity,WindSpeed,Rainfall,ExpectedWorkload
2019-12-14,28,56.7,90,2.5,NA,Low
2019-12-14,38,57.1,90,2,3.5,Low
2019-12-14,54,57.7,91,3.3,NA,Low
2019-12-14,104,57.8,86,2.6,NA,Low
2019-12-14,128,58.1,82,4.3,0.5,Low
2019-12-14,132,58.9,68,4.4,NA,Low
2019-12-14,116,59.4,67,3.3,NA,Low
2019-12-14,145,59.6,69,3.5,NA,Low
2019-12-14,110,59.8,69,2.7,NA,Low
2019-12-14,128,60,63,3.2,NA,Low
2019-12-15,160,60.6,64,2.4,NA,Low
2019-12-15,132,61.2,57,4.3,NA,Low
2019-12-15,115,61.8,53,4.1,NA,Low
2019-12-15,100,62.3,52,3.4,NA,Low
2019-12-15,72,63,51,3.2,NA,Low
2019-12-15,32,63.7,51,2.6,NA,Low
2019-12-15,59,64.1,50,3,NA,Low
2019-12-15,61,64.6,46,2.8,NA,Low
2019-12-15,94,64.9,44,3,NA,Low
2019-12-15,107,64.6,40,3.5,NA,Low
2019-12-15,133,63.7,35,3.7,NA,Low
2019-12-15,179,62.8,35,2.9,NA,Low
2019-12-15,221,61.6,33,2.5,NA,Low
2019-12-15,244,61.5,33,3.8,NA,Low
2019-12-15,274,60.4,31,2,NA,Low
2019-12-15,319,59.6,28,2.5,NA,Low
2019-12-15,272,59.6,27,2,NA,Low
2019-12-15,260,60.7,29,2,NA,Low
2019-12-15,237,61.6,33,2,NA,Low
2019-12-15,184,61.8,41,2.1,NA,Low
2019-12-15,181,62.1,49,1.7,NA,Low
2019-12-15,185,61.7,51,1.7,NA,Low
2019-12-15,176,61.3,53,1.7,NA,Low
2019-12-15,169,61,55,1.9,NA,Low
2019-12-16,178,61.4,58,1,NA,Low
2019-12-16,127,61.5,62,1.3,NA,Low
2019-12-16,85,62.1,69,1,NA,Low
2019-12-16,72,62.6,70,1,NA,Low
2019-12-16,49,62.6,72,1.4,NA,Low
2019-12-16,65,62.9,77,0.8,NA,Low
2019-12-16,120,62.8,73,0.7,NA,Low
2019-12-16,296,62.9,73,1.9,NA,Low
2019-12-16,578,62.7,68,2.2,NA,Low
2019-12-16,293,62.8,52,2.9,NA,Low
2019-12-16,180,62.2,36,4.1,NA,Low
2019-12-16,250,62.1,28,4.9,NA,Low
2019-12-16,262,61.3,23,4,NA,Low
2019-12-16,262,62,15,4.7,NA,Low
2019-12-16,271,61.6,20,4.3,NA,Low
2019-12-16,246,61.9,17,5,NA,Low
2019-12-16,282,61.9,17,3.3,NA,Low
2019-12-16,350,63.6,20,3.7,NA,Low
2019-12-16,481,64.7,23,3.4,NA,Low
2019-12-16,317,65.4,27,3,NA,Low
2019-12-16,252,66.1,32,4.7,NA,Low
2019-12-16,220,66.6,39,3.2,NA,Low
2019-12-16,213,67.2,38,3.1,NA,Low
2019-12-16,156,67.5,37,3.1,NA,Low
2019-12-17,133,67.9,37,2.2,NA,Low
2019-12-17,142,68.2,39,1.8,NA,Low
2019-12-17,93,68.6,37,1.5,NA,Low
2019-12-17,81,69.1,37,1,NA,Low
2019-12-17,55,69.1,33,2.3,NA,Low
2019-12-17,66,69.4,36,1.9,NA,Low
2019-12-17,105,69.8,37,1.7,NA,Low
2019-12-17,262,70.1,38,2.3,NA,Low
2019-12-17,502,70.2,35,1.8,NA,Low
2019-12-17,279,69.8,33,2,NA,Low
2019-12-17,146,68.5,29,2.4,NA,Low
2019-12-17,213,66.8,28,2.1,NA,Low
2019-12-17,230,65.5,21,2.1,NA,Low
2019-12-17,258,64.7,18,3.7,NA,Low
2019-12-17,231,64,18,2.4,NA,Low
2019-12-17,228,63.1,16,2.2,NA,Low
2019-12-17,269,63.2,23,2.7,NA,Low
2019-12-17,314,64.2,26,2.2,NA,Low
2019-12-17,466,65.2,32,2.2,NA,Low
2019-12-17,315,65.5,31,2.1,NA,Low
2019-12-17,262,65.9,34,0.9,NA,Low
2019-12-17,242,66.4,34,1.2,NA,Low
2019-12-17,243,66.4,36,1.3,NA,Low
2019-12-17,216,66.3,39,0.9,NA,Low
2019-12-18,164,66.5,41,1.7,NA,Low
2019-12-18,169,66.6,39,1.4,NA,Low
2019-12-18,163,66.6,34,1.8,NA,Low
2019-12-18,86,66,32,2.5,NA,Low
2019-12-18,50,65.8,32,1.6,NA,Low
2019-12-18,61,65.7,28,1.2,NA,Low
2019-12-18,103,65.5,24,0.5,NA,Low
2019-12-18,257,65,31,0.5,NA,Low
2019-12-18,554,64.7,30,0.6,NA,Low
2019-12-18,326,64.3,38,0.7,NA,Low
2019-12-18,225,63.4,33,1.3,NA,Low
2019-12-18,288,62.1,34,1,NA,Low
2019-12-18,286,60.8,38,1,NA,Low
2019-12-18,301,59.2,46,1.4,NA,Low
2019-12-18,311,59.2,55,1.8,NA,Low
2019-12-18,303,59.6,57,2.4,NA,Low
2019-12-18,390,59.7,57,2.3,NA,Low
2019-12-18,407,59.8,58,2,NA,Low
2019-12-18,552,60.6,62,1.6,NA,Low
2019-12-18,402,60.4,62,0.9,NA,Low
2019-12-18,319,60.3,62,1.3,NA,Low
2019-12-18,332,60.2,62,0.6,NA,Low
2019-12-18,285,60,63,1.3,NA,Low
2019-12-18,260,59.9,63,1.1,NA,Low
2019-12-19,233,59.8,63,0.7,NA,Low
2019-12-19,269,59.7,63,0.7,NA,Low
2019-12-19,210,59.5,63,1,NA,Low
2019-12-19,135,59.4,64,0.4,NA,Low
2019-12-19,85,59.4,65,0.4,NA,Low
2019-12-19,67,59.3,66,0.7,NA,Low
2019-12-19,128,59.2,68,0.6,NA,Low
2019-12-19,289,59.1,67,0.6,NA,Low
2019-12-19,636,59,68,0.6,NA,Medium
2019-12-19,353,58.8,67,0.2,NA,Low
2019-12-19,252,58.1,65,0.3,NA,Low
2019-12-19,317,56.9,62,1.1,NA,Low
2019-12-19,363,55.7,62,1.6,NA,Low
2019-12-19,370,54.8,58,2.5,NA,Low
2019-12-19,419,54.3,54,3.5,NA,Low
2019-12-19,426,54.3,53,2.7,NA,Low
2019-12-19,504,54.6,56,2.2,NA,Low
2019-12-19,534,55.5,59,1.6,NA,Low
2019-12-19,574,56.4,62,1.4,NA,Low
2019-12-19,395,57.3,68,1.2,NA,Low
2019-12-19,292,58.3,73,0.5,NA,Low
2019-12-19,282,59,77,1.5,NA,Low
2019-12-19,294,59.2,77,1.4,NA,Low
2019-12-19,236,59.7,80,0.8,NA,Low
2019-12-20,240,60.4,83,1.2,NA,Low
2019-12-20,234,60.5,83,0.7,NA,Low
2019-12-20,192,60.9,84,0.6,NA,Low
2019-12-20,127,61.1,83,0.8,NA,Low
2019-12-20,86,61.1,83,0.7,NA,Low
2019-12-20,52,61.2,81,0.8,NA,Low
2019-12-20,62,61.1,81,1,NA,Low
2019-12-20,88,60.7,79,0.7,NA,Low
2019-12-20,162,60.4,78,0.5,NA,Low
2019-12-20,224,59.8,76,1.3,NA,Low
2019-12-20,208,59.2,73,0.5,NA,Low
2019-12-20,237,58,69,1,NA,Low
2019-12-20,274,56.8,64,0.8,NA,Low
2019-12-20,333,56,62,1,NA,Low
2019-12-20,356,55.7,60,1.2,NA,Low
2019-12-20,337,55.7,61,0.7,NA,Low
2019-12-20,345,55.9,63,0.7,NA,Low
2019-12-20,183,56.2,64,0.9,NA,Low
2019-12-20,45,57,84,1.7,0.3,Low
2019-12-20,40,57.7,89,0.6,NA,Low
2019-12-20,66,58.1,90,0.9,NA,Low
2019-12-20,64,58.2,92,1.1,0.2,Low
2019-12-20,30,58.2,92,1.2,NA,Low
2019-12-20,42,58.6,92,1.9,NA,Low
2019-12-21,43,59.1,95,1.8,0.2,Low
2019-12-21,43,59.5,95,2.1,NA,Low
2019-12-21,65,59.6,95,1.7,NA,Low
2019-12-21,65,59.7,91,2,1,Low
2019-12-21,32,60.2,87,3.5,NA,Low
2019-12-21,22,60.8,85,2.8,NA,Low
2019-12-21,25,61.3,84,2.4,NA,Low
2019-12-21,39,61.8,86,1.7,NA,Low
2019-12-21,84,62.1,86,1.4,NA,Low
2019-12-21,103,61.9,82,1.6,NA,Low
2019-12-21,110,60.5,73,1.7,NA,Low
2019-12-21,142,59.2,62,2.8,NA,Low
2019-12-21,209,58.6,47,4.5,NA,Low
2019-12-21,267,57.5,36,3.7,NA,Low
2019-12-21,262,57,28,3.8,NA,Low
2019-12-21,300,56.9,25,3.9,NA,Low
2019-12-21,272,57.3,26,2.7,NA,Low
2019-12-21,240,58.3,30,2.9,NA,Low
2019-12-21,215,59.3,31,2.3,NA,Low
2019-12-21,163,60,31,2.2,NA,Low
2019-12-21,161,61,32,0.9,NA,Low
2019-12-21,179,61.6,35,1,NA,Low
2019-12-21,155,62.1,36,1.7,NA,Low
2019-12-21,227,62.6,40,0.6,NA,Low
2019-12-22,206,63.2,40,0.5,NA,Low
2019-12-22,230,63.3,41,0.7,NA,Low
2019-12-22,178,63.7,42,0.9,NA,Low
2019-12-22,119,64,44,1,NA,Low
2019-12-22,62,64.2,53,1.1,NA,Low
2019-12-22,61,64.4,54,0.8,NA,Low
2019-12-22,65,64.5,51,1.1,NA,Low
2019-12-22,81,64.7,56,1.1,NA,Low
2019-12-22,89,65,55,1,NA,Low
2019-12-22,121,64.3,39,0.7,NA,Low
2019-12-22,139,61.6,32,0.8,NA,Low
2019-12-22,169,59.9,27,2.2,NA,Low
2019-12-22,225,58.5,20,2.8,NA,Low
2019-12-22,248,57.6,22,2.3,NA,Low
2019-12-22,298,56.3,24,2.1,NA,Medium
2019-12-22,344,57,27,2.9,NA,Low
2019-12-22,310,57,28,2.5,NA,Low
2019-12-22,271,58.2,33,3.3,NA,Low
2019-12-22,218,59.2,34,1.9,NA,Low
2019-12-22,125,60.1,39,1.3,NA,Low
2019-12-22,206,60.3,40,1.2,NA,Low
2019-12-22,203,60.9,44,1.2,NA,Low
2019-12-22,168,61.3,48,0.8,NA,Low
2019-12-22,154,61.6,51,0.7,NA,Low
2019-12-23,148,61.8,54,1.1,NA,Low
2019-12-23,108,62.1,56,0.8,NA,Low
2019-12-23,69,62.3,62,0.9,NA,Low
2019-12-23,41,62.5,62,0.4,NA,Low
2019-12-23,31,62.7,67,0.5,NA,Low
2019-12-23,58,63.1,67,0.6,NA,Low
2019-12-23,139,63.2,67,0.4,NA,Low
2019-12-23,344,63.2,69,0.5,NA,Low
2019-12-23,655,63.4,71,0.8,NA,Medium
2019-12-23,315,63.1,66,0.2,NA,Low
2019-12-23,208,61.4,50,1.9,NA,Low
2019-12-23,269,60.4,40,2.3,NA,Low
2019-12-23,293,59.1,29,1.9,NA,Low
2019-12-23,273,58.5,23,3.6,NA,Low
2019-12-23,302,58.3,20,4.4,NA,Low
2019-12-23,295,58.5,22,3,NA,Low
2019-12-23,320,58.7,23,2.9,NA,Low
2019-12-23,373,59.7,27,2.6,NA,Low
2019-12-23,675,60.8,24,2.3,NA,Low
2019-12-23,403,61.3,28,2.4,NA,Low
2019-12-23,364,61.9,26,2.2,NA,Low
2019-12-23,304,62.6,28,2,NA,Low
2019-12-23,273,63.4,33,2.4,NA,Low
2019-12-23,186,63.8,35,2.3,NA,Low
2019-12-24,160,64.3,38,1.4,NA,Low
2019-12-24,130,65,42,1.2,NA,Low
2019-12-24,110,65.5,43,2,NA,Low
2019-12-24,67,66.1,45,1.3,NA,Low
2019-12-24,43,66.1,45,2.3,NA,Low
2019-12-24,67,66.4,47,2.4,NA,Low
2019-12-24,137,66.7,48,2.4,NA,Low
2019-12-24,308,66.9,48,2.4,NA,Low
2019-12-24,670,67,49,1.5,NA,Low
2019-12-24,342,66.8,44,1.7,NA,Low
2019-12-24,213,65.6,38,2.9,NA,Low
2019-12-24,267,64.5,36,3.2,NA,Low
2019-12-24,297,63.4,32,3.1,NA,Low
2019-12-24,279,62.2,31,2.3,NA,Low
2019-12-24,270,61.5,30,2.8,NA,Low
2019-12-24,286,61.1,29,2.8,NA,Low
2019-12-24,299,60.4,30,2,NA,Low
2019-12-24,382,61.9,35,1.8,NA,Low
2019-12-24,637,63.1,39,2.1,NA,Low
2019-12-24,431,63.7,41,2,NA,Low
2019-12-24,294,63.9,44,2.5,NA,Low
2019-12-24,335,64.3,47,2.8,NA,Low
2019-12-24,291,65.2,53,1.3,NA,Low
2019-12-24,197,65.9,54,0.8,NA,Low
2019-12-25,159,66.3,54,1.4,NA,Low
2019-12-25,150,66.9,56,2.3,NA,Low
2019-12-25,123,67.3,57,2,NA,Low
2019-12-25,57,67.4,54,1.7,NA,Low
2019-12-25,38,67.5,55,1.3,NA,Low
2019-12-25,66,67.6,49,1.3,NA,Low
2019-12-25,120,67.6,47,2.3,NA,Low
2019-12-25,302,68.1,51,0.5,NA,Low
2019-12-25,646,68.6,55,0.6,NA,Low
2019-12-25,340,67.9,48,1.2,NA,Low
2019-12-25,197,66.4,43,1,NA,Low
2019-12-25,264,64.4,40,0.8,NA,Low
2019-12-25,290,62.9,33,0.9,NA,Low
2019-12-25,284,62,32,1,NA,Low
2019-12-25,262,60.8,32,1.4,NA,Low
2019-12-25,281,61.2,31,0.8,NA,Low
2019-12-25,309,61.4,34,1.8,NA,Low
2019-12-25,397,62.1,37,1.4,NA,Low
2019-12-25,603,62.6,38,1.4,NA,Low
2019-12-25,417,62.7,39,1.4,NA,Low
2019-12-25,311,62.8,39,1.7,NA,Low
2019-12-25,310,63.1,41,2,NA,Low
2019-12-25,306,63.6,46,1.3,NA,Low
2019-12-25,221,64,48,1.5,NA,Low
2019-12-26,202,64.7,52,1.8,NA,Low
2019-12-26,170,65.1,51,1.5,NA,Low
2019-12-26,118,65.3,52,1.6,NA,Low
2019-12-26,67,65.5,56,1.1,NA,Low
2019-12-26,47,65.1,55,1.7,NA,Low
2019-12-26,75,65.1,55,1.5,NA,Low
2019-12-26,123,65.1,54,1.3,NA,Low
2019-12-26,327,65.3,53,1.1,NA,Low
2019-12-26,665,65.3,51,1,NA,Low
2019-12-26,354,64.7,49,1.2,NA,Low
2019-12-26,232,63.3,50,1.3,NA,Low
2019-12-26,308,60.7,45,1.5,NA,Low
2019-12-26,362,60.3,45,2.2,NA,Low
2019-12-26,312,59.1,43,2,NA,Low
2019-12-26,343,58.6,41,2,NA,Low
2019-12-26,333,58.5,34,2.8,NA,Low
2019-12-26,329,59,34,2.9,NA,Low
2019-12-26,446,60.6,45,3.3,NA,Low
2019-12-26,635,61.8,44,2.2,NA,Low
2019-12-26,443,62.5,49,0.6,NA,Low
2019-12-26,322,63.4,51,1.1,NA,Low
2019-12-26,284,63.5,53,0.9,NA,Low
2019-12-26,281,63.8,53,1.3,NA,Low
2019-12-26,189,63.6,50,1.9,NA,Low
2019-12-27,184,64.3,52,1.6,NA,Low
2019-12-27,222,64.8,54,1.2,NA,Low
2019-12-27,176,65.5,56,1.4,NA,Low
2019-12-27,103,65.6,56,1,NA,Low
2019-12-27,61,65.9,61,1.1,NA,Low
2019-12-27,48,66.1,64,1,NA,Low
2019-12-27,69,66.5,67,0.7,NA,Low
2019-12-27,105,66.6,65,1,NA,Low
2019-12-27,186,66.5,62,1.1,NA,Low
2019-12-27,221,65.8,49,1.4,NA,Low
2019-12-27,204,63.5,39,2,NA,Low
2019-12-27,245,61.6,35,2.1,NA,Low
2019-12-27,283,60,35,2.3,NA,Low
2019-12-27,356,59.1,28,2.4,NA,Low
2019-12-27,370,58.2,29,2,NA,Low
2019-12-27,373,57.7,27,2.2,NA,Low
2019-12-27,352,57.3,27,2.2,NA,Low
2019-12-27,354,58.9,31,1.7,NA,Low
2019-12-27,271,60.6,37,1.6,NA,Low
2019-12-27,207,61.2,37,1.2,NA,Low
2019-12-27,189,62.1,41,1.1,NA,Low
2019-12-27,214,62.5,47,0.8,NA,Low
2019-12-27,218,62.6,47,1.6,NA,Low
2019-12-27,169,63.2,50,0.8,NA,Low
2019-12-28,192,63.8,48,0.7,NA,Low
2019-12-28,162,63.9,51,0.2,NA,Low
2019-12-28,128,64.4,53,0.3,NA,Low
2019-12-28,102,64.8,56,0.6,NA,Low
2019-12-28,62,65.1,60,0.7,NA,Low
2019-12-28,40,65.6,58,0.7,NA,Low
2019-12-28,38,65.5,52,0.7,NA,Low
2019-12-28,60,65.6,58,0.9,NA,Low
2019-12-28,122,65.3,53,1.1,NA,Low
2019-12-28,143,63.8,49,1.6,NA,Low
2019-12-28,179,61.8,40,1.8,NA,Low
2019-12-28,214,59.5,35,1.4,NA,Low
2019-12-28,278,58.9,34,0.9,NA,Low
2019-12-28,265,58.6,34,0.8,NA,Low
2019-12-28,331,58.1,32,0.7,NA,Low
2019-12-28,368,57.3,31,0.9,NA,Low
2019-12-28,333,57.4,32,1,NA,Low
2019-12-28,349,57.7,33,0.2,NA,Low
2019-12-28,270,58.2,34,1.2,NA,Low
2019-12-28,246,58.4,35,1,NA,Low
2019-12-28,233,58.7,38,0.4,NA,Low
2019-12-28,236,58.8,39,0.6,NA,Low
2019-12-28,214,58.9,40,0.5,NA,Low
2019-12-28,149,58.9,39,0.6,NA,Low
2019-12-29,149,59.1,42,1.1,NA,Low
2019-12-29,109,59.1,42,0.2,NA,Low
2019-12-29,77,59.2,42,0.5,NA,Low
2019-12-29,53,59.1,43,0.4,NA,Low
2019-12-29,46,59,43,0.8,NA,Low
2019-12-29,67,59.2,42,1,NA,Low
2019-12-29,159,59.2,45,0.7,NA,Low
2019-12-29,374,59.3,44,0.8,NA,Low
2019-12-29,701,59.3,45,0.7,NA,Low
2019-12-29,387,59.2,47,0.9,NA,Low
2019-12-29,253,58.7,43,0.8,NA,Low
2019-12-29,278,58.3,37,0.6,NA,Low
2019-12-29,356,57.3,33,2.7,NA,Low
2019-12-29,303,57,32,1.6,NA,Low
2019-12-29,349,56.6,31,1.4,NA,Low
2019-12-29,318,56.1,33,1.8,NA,Low
2019-12-29,353,56.5,36,1.7,NA,Low
2019-12-29,385,57.3,50,2.8,NA,Low
2019-12-29,316,58.5,70,2.5,NA,Low
2019-12-29,127,59.1,88,1.6,NA,Low
2019-12-29,144,59,89,1.9,NA,Low
2019-12-29,146,59.3,77,6.7,0.9,Low
2019-12-29,149,59.9,68,4.6,NA,Low
2019-12-29,112,60.6,62,4.2,NA,Low
2019-12-30,100,61.2,67,4.6,NA,Low
2019-12-30,107,61.9,69,5,NA,Low
2019-12-30,75,62.9,66,3.3,NA,Low
2019-12-30,52,63.4,67,3.2,NA,Low
2019-12-30,38,64.3,59,4.4,NA,Low
2019-12-30,52,65.1,48,3.2,NA,Low
2019-12-30,126,65.6,52,3.7,NA,Low
2019-12-30,245,65.9,57,3.1,NA,Low
2019-12-30,554,66,64,3.2,NA,Low
2019-12-30,320,66,61,2.5,NA,Low
2019-12-30,190,64.8,57,3,NA,Low
2019-12-30,247,63.9,51,4.5,NA,Low
2019-12-30,262,62.7,45,2.4,NA,Low
2019-12-30,265,62.6,45,4,NA,Low
2019-12-30,265,61.8,45,3.7,NA,Low
2019-12-30,257,62.4,51,4.6,NA,Low
2019-12-30,262,62.4,56,3.3,NA,Low
2019-12-30,332,62.9,66,3.6,NA,Low
2019-12-30,558,63.8,58,1.7,NA,Low
2019-12-30,364,64.5,57,0.6,NA,Low
2019-12-30,302,64.9,59,0.6,NA,Low
2019-12-30,281,64.8,59,0.9,NA,Low
2019-12-30,166,64.2,67,1.6,NA,Low
2019-12-30,80,64.9,80,0.7,NA,Low
2019-12-31,61,65.2,82,0.8,0.5,Low
2019-12-31,78,65.6,75,1.7,NA,Low
2019-12-31,63,65.7,72,1.2,NA,Low
2019-12-31,40,66.1,70,1.1,0.3,Low
2019-12-31,31,66.6,72,2.2,NA,Low
2019-12-31,39,67.3,75,1.6,NA,Low
2019-12-31,84,67.7,74,1.1,NA,Low
2019-12-31,158,68,70,1.8,NA,Low
2019-12-31,387,67.9,67,2.6,NA,Low
2019-12-31,225,67.7,62,3.6,NA,Low
2019-12-31,150,66.9,53,3.2,NA,Low
2019-12-31,168,66.4,49,4.5,NA,Low
2019-12-31,217,65.6,44,4.5,NA,Low
2019-12-31,207,65.1,43,4.7,NA,Low
2019-12-31,177,65.3,37,5.3,NA,Low
2019-12-31,193,65.3,33,4.8,NA,Low
2019-12-31,196,65.4,30,3.9,NA,Low
2019-12-31,266,66.5,34,4,NA,Low
2019-12-31,437,67.8,32,4.5,NA,Low
2019-12-31,259,68.5,35,2.9,NA,Low
2019-12-31,207,68.9,41,2.3,NA,Low
2019-12-31,214,69.4,47,2,NA,Low
2019-12-31,165,69.7,51,2.8,NA,Low
2019-12-31,139,70.2,53,3.3,NA,Low
2020-01-01,98,70.3,54,2.4,NA,Low
2020-01-01,100,70.6,55,2.9,NA,Low
2020-01-01,89,70.9,57,2.7,NA,Low
2020-01-01,38,71.2,59,2.9,NA,Low
2020-01-01,33,71.5,57,2.3,NA,Low
2020-01-01,42,71.9,61,1.8,NA,Low
2020-01-01,82,72,61,2.3,NA,Low
2020-01-01,203,72.3,59,2.3,NA,Low
2020-01-01,443,72.6,61,1.6,NA,Low
2020-01-01,227,72,53,2.6,NA,Low
2020-01-01,152,71.1,46,3.7,NA,Low
2020-01-01,146,70.2,41,3.5,NA,Low
2020-01-01,187,68.6,40,2.6,NA,Low
2020-01-01,178,68.6,41,3.4,NA,Low
2020-01-01,187,67.4,38,3.3,NA,Low
2020-01-01,181,68.3,42,3.8,NA,Low
2020-01-01,179,68.2,39,2.8,NA,Low
2020-01-01,219,69.3,43,2.8,NA,Low
2020-01-01,352,70.4,43,2.3,NA,Low
2020-01-01,251,70.9,44,3,NA,Low
2020-01-01,177,71.6,49,1.8,NA,Low
2020-01-01,162,72.4,51,2.2,NA,Low
2020-01-01,172,72.9,52,2.8,NA,Low
2020-01-01,119,73.2,51,1.5,NA,Low
2020-01-02,105,73.6,49,1.6,NA,Low
2020-01-02,99,73.7,47,3,NA,Low
2020-01-02,83,73.8,43,2.6,NA,Low
2020-01-02,42,74.1,45,1.8,NA,Low
2020-01-02,30,74.3,45,2,NA,Low
2020-01-02,35,74.6,45,1.1,NA,Low
2020-01-02,92,74.9,45,2.3,NA,Low
2020-01-02,189,75.1,45,0.9,NA,Low
2020-01-02,419,75.1,44,1.2,NA,Low
2020-01-02,196,74.9,40,1.2,NA,Low
2020-01-02,119,73,37,2.2,NA,Low
2020-01-02,140,71.2,31,2.4,NA,Low
2020-01-02,178,69.6,27,2,NA,Low
2020-01-02,177,68.2,29,2,NA,Low
2020-01-02,173,67.2,28,2.3,NA,Low
2020-01-02,177,66.5,26,2.4,NA,Low
2020-01-02,196,65.8,21,1.1,NA,Low
2020-01-02,259,66.5,22,1.5,NA,Low
2020-01-02,405,67.5,28,2,NA,Low
2020-01-02,273,68.2,32,1.1,NA,Low
2020-01-02,210,67.9,31,1.4,NA,Low
2020-01-02,184,67.4,33,1.4,NA,Low
2020-01-02,186,66.9,39,1.6,NA,Low
2020-01-02,144,66.7,36,1.3,NA,Low
2020-01-03,152,66.6,39,1.6,NA,Low
2020-01-03,168,66.5,45,0.5,NA,Low
2020-01-03,145,66.4,40,0.9,NA,Low
2020-01-03,77,66.5,42,0.7,NA,Low
2020-01-03,47,66.4,46,0.8,NA,Low
2020-01-03,40,66.3,51,0.8,NA,Low
2020-01-03,42,66.4,59,0.6,NA,Low
2020-01-03,43,66.5,68,0.6,NA,Low
2020-01-03,67,66.5,72,0.8,NA,Low
2020-01-03,102,66.3,76,0.6,0.2,Low
2020-01-03,106,65.5,72,0.7,NA,Low
2020-01-03,133,64.8,70,1,NA,Low
2020-01-03,174,63.7,66,1.1,0.2,Low
2020-01-03,212,62.5,62,1.4,NA,Low
2020-01-03,215,61.8,62,0.7,NA,Low
2020-01-03,251,61.5,62,0.9,NA,Low
2020-01-03,249,61.2,63,0.9,NA,Low
2020-01-03,277,61.4,68,1,NA,Low
2020-01-03,223,62.6,73,1,NA,Low
2020-01-03,167,63.3,76,0.8,NA,Low
2020-01-03,158,63.9,78,1.1,NA,Low
2020-01-03,156,64.1,79,0.7,NA,Low
2020-01-03,168,64.3,81,0.4,NA,Low
2020-01-03,131,64.4,81,0.7,NA,Low
2020-01-04,149,64.4,81,0.7,NA,Low
2020-01-04,150,63.7,79,0.9,NA,Low
2020-01-04,111,63.5,78,1,NA,Low
2020-01-04,79,63.6,78,1.6,NA,Low
2020-01-04,48,64,79,1.2,NA,Low
2020-01-04,29,64.2,79,1.2,NA,Low
2020-01-04,49,64.3,79,1.1,NA,Low
2020-01-04,59,64.4,80,1.4,NA,Low
2020-01-04,81,63.8,79,0.8,NA,Low
2020-01-04,118,63.4,77,1.6,NA,Low
2020-01-04,134,62.1,72,1.7,NA,Low
2020-01-04,174,60.5,64,0.7,NA,Low
2020-01-04,226,58.8,58,0.8,NA,Low
2020-01-04,272,57,52,1.4,NA,Low
2020-01-04,304,56.3,53,0.6,NA,Low
2020-01-04,353,55.4,50,0.9,NA,Low
2020-01-04,366,54.7,49,1.8,NA,Low
2020-01-04,302,55.5,51,1.1,NA,Low
2020-01-04,250,55.9,53,1.3,NA,Low
2020-01-04,208,56.1,54,1.1,NA,Low
2020-01-04,210,56.5,55,1,NA,Low
2020-01-04,213,56.9,58,0.4,NA,Low
2020-01-04,196,57.2,60,0.6,NA,Low
2020-01-04,144,57.3,60,0.6,NA,Low
2020-01-05,171,57,60,0.5,NA,Low
2020-01-05,122,57,62,0.9,NA,Low
2020-01-05,74,56.4,65,0.9,NA,Low
2020-01-05,58,55.6,70,1.7,NA,Low
2020-01-05,38,55.1,73,1.8,NA,Low
2020-01-05,55,55,76,1.9,NA,Low
2020-01-05,82,55.1,83,3,NA,Low
2020-01-05,209,55.6,87,1,NA,Low
2020-01-05,444,55.9,85,1.1,NA,Low
2020-01-05,303,56.1,86,1.7,0.2,Low
2020-01-05,212,55.8,82,2.2,NA,Low
2020-01-05,254,55.3,75,2.3,NA,Low
2020-01-05,311,53.8,64,1.9,NA,Low
2020-01-05,309,53.9,61,2.3,NA,Low
2020-01-05,306,52.9,52,2.1,NA,Low
2020-01-05,349,52.6,38,1.7,NA,Low
2020-01-05,365,52.5,37,0.9,NA,Low
2020-01-05,455,53.5,40,0.8,NA,Low
2020-01-05,555,54.8,44,1.3,NA,Low
2020-01-05,444,55.6,53,1.2,NA,Low
2020-01-05,321,56.3,58,1.3,NA,Low
2020-01-05,334,56.6,59,0.8,NA,Low
2020-01-05,333,57,61,1.6,NA,Low
2020-01-05,230,57.6,63,0.6,NA,Low
2020-01-06,212,58.2,67,1.2,NA,Low
2020-01-06,207,58.8,64,0.7,NA,Low
2020-01-06,141,59.5,72,0.7,NA,Low
2020-01-06,81,59.7,70,0.6,NA,Low
2020-01-06,51,59.2,65,0.7,NA,Low
2020-01-06,58,58.9,64,0.5,NA,Low
2020-01-06,140,58.8,69,0.6,NA,Low
2020-01-06,318,58.9,69,0.6,NA,Low
2020-01-06,650,58.8,68,0.6,NA,Low
2020-01-06,376,58.1,65,0.8,NA,Low
2020-01-06,221,57.3,60,0.5,NA,Low
2020-01-06,256,56.1,57,0.8,NA,Low
2020-01-06,276,54.8,52,1.2,NA,Low
2020-01-06,296,54.2,47,0.8,NA,Low
2020-01-06,276,53.5,43,0.8,NA,Low
2020-01-06,250,53.7,40,0.3,NA,Low
2020-01-06,277,54.2,50,0.9,NA,Low
2020-01-06,381,54.8,58,0.8,NA,Low
2020-01-06,592,55.1,59,1.4,NA,Low
2020-01-06,409,55.4,57,1,NA,Low
2020-01-06,332,55.5,58,0.8,NA,Low
2020-01-06,342,55.7,56,0.7,NA,Low
2020-01-06,321,56,57,0.3,NA,Low
2020-01-06,242,56.1,60,0.9,NA,Low
2020-01-07,204,56.5,62,0.4,NA,Low
2020-01-07,183,56.7,64,0.4,NA,Low
2020-01-07,140,56.9,65,0.8,NA,Low
2020-01-07,75,57,67,0.8,NA,Low
